pickup_datetime,tempm,tempi,dewptm,dewpti,hum,wspdm,wspdi,wgustm,wgusti,wdird,wdire,vism,visi,pressurem,pressurei,windchillm,windchilli,heatindexm,heatindexi,precipm,precipi,conds,icon,fog,rain,snow,hail,thunder,tornado
2018-01-12 16:00:00,9.4,48.9,-1.7,28.9,46.0,16.7,10.4,37.0,23.0,290,WNW,16.1,10.0,1006.5,29.73,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 17:00:00,9.4,48.9,-2.2,28.0,44.0,18.5,11.5,29.6,18.4,290,WNW,16.1,10.0,1007.3,29.75,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 18:00:00,8.9,48.0,-2.2,28.0,46.0,13.0,8.1,42.6,26.5,290,WNW,16.1,10.0,1008.2,29.78,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 19:00:00,8.3,46.9,-2.8,27.0,46.0,18.5,11.5,37.0,23.0,290,WNW,16.1,10.0,1008.8,29.79,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2018-01-12 20:00:00,7.2,45.0,-2.8,27.0,49.0,,,,,0,North,16.1,10.0,1009.2,29.81,,,,,,,Clear,clear,0,0,0,0,0,0
2018-01-12 21:00:00,6.7,44.1,-2.8,27.0,51.0,13.0,8.1,25.9,16.1,280,West,16.1,10.0,1009.5,29.81,4.2,39.5,,,,,Clear,clear,0,0,0,0,0,0
2018-01-12 22:00:00,6.1,43.0,-2.8,27.0,53.0,9.3,5.8,29.6,18.4,290,WNW,16.1,10.0,1010.0,29.83,4.2,39.5,,,,,Clear,clear,0,0,0,0,0,0
2018-01-12 23:00:00,5.6,42.1,-2.8,27.0,55.0,9.3,5.8,,,240,WSW,16.1,10.0,1010.1,29.83,3.6,38.4,,,,,Clear,clear,0,0,0,0,0,0
2018-01-13 00:00:00,-2.8,27.0,-13.9,7.0,43.0,24.1,15.0,37.0,23.0,280,West,16.1,10.0,1007.3,29.75,-9.4,15.2,,,,,Clear,clear,0,0,0,0,0,0
2018-01-13 01:00:00,-3.3,26.1,-14.4,6.1,43.0,22.2,13.8,55.6,34.5,290,WNW,16.1,10.0,1008.5,29.78,-9.7,14.5,,,,,Clear,clear,0,0,0,0,0,0
2018-01-13 02:00:00,-3.9,25.0,-14.4,6.1,45.0,18.5,11.5,38.9,24.2,290,WNW,16.1,10.0,1010.1,29.83,-9.9,14.2,,,,,Clear,clear,0,0,0,0,0,0
